index,Season,Daynum,team1,team2,Wloc,Numot,score_diff,fgm_diff,fga_diff,fgm3_diff,fga3_diff,ftm_diff,fta_diff,or_diff,dr_diff,ast_diff,to_diff,stl_diff,blk_diff,pf_diff,ELO,WorL
2006034,2006,34,1181,1439,0,0,0.07501798,0.0019753089999999997,0.031490764,0.502645503,0.384992785,0.045614035,-0.033523642,0.16904761899999998,-0.015151515,0.10416666699999999,0.10416666699999999,-0.111111111,-2.7481481480000003,0.091349062,1843.533354077925,1
2006037,2006,37,1181,1335,0,0,0.16145388900000002,0.055868839000000003,-0.077912748,-0.021164021,-0.375925926,0.546218487,0.419312169,-0.104599105,0.127117327,-0.520833333,-0.17251462,0.292760181,0.07777777799999999,-0.15555555599999998,1846.7374232465725,1
2006040,2006,40,1181,1400,2,0,0.175728041,0.111111111,-0.011354083000000001,0.064102564,0.12270531400000001,0.36448493,0.33348927899999997,0.08496732,0.185086156,0.520833333,-0.192460317,0.10216450199999999,0.529761905,-0.059325397,1850.9971541811303,1
2006048,2006,48,1181,1434,0,0,0.216503588,0.04952381,-0.083898305,0.51010101,0.069758673,0.505427842,0.289422289,-0.229166667,0.132878616,0.12794612800000002,-0.086182336,0.047138047,-0.5380952379999999,-0.278320802,1857.8546854026938,1
2006051,2006,51,1181,1385,0,0,0.119117264,0.048500882,-0.095285434,0.37037037,0.185103785,0.256439394,0.141587302,-0.958333333,-0.043209877,0.242066563,-0.401731602,-0.004761905,0.269444444,-0.271969517,1860.292159602867,1
2006061,2006,61,1181,1422,1,0,0.190923101,0.12792673300000001,-0.045633209,0.257575758,0.019173428,0.326556777,0.23416723,-0.0625,0.266096866,0.194833489,-0.126984127,0.08674658699999999,0.055555556,-0.18487395,1862.1600551901242,1
2006063,2006,63,1137,1181,0,0,0.250961538,0.200897868,-0.038312369,0.031060606,-0.052222222,0.355578489,0.29734671100000004,-0.196137196,0.344250951,-0.025396825,-0.255060729,-0.011111111000000002,0.7111111109999999,-0.247777778,1864.0635011546733,0
2006069,2006,69,1181,1448,1,0,0.105421384,0.087707312,-0.043453053,0.30370370399999996,0.185747126,-0.11282051300000001,-0.34305555600000004,-0.38888888899999996,0.09754386,0.020299145,0.022417153999999998,0.35298035299999997,0.083333333,0.058145558,1868.3446487041253,1
2006072,2006,72,1181,1268,0,0,0.192553339,0.154795821,0.103616813,0.44250194299999995,0.41666666700000005,0.06944444400000001,0.010416667,0.05764411,-0.056111111,0.11456672,-0.452661064,0.420454545,-0.584126984,-0.161481481,1876.0710245462014,1
2006075,2006,75,1155,1181,1,0,0.09087024099999999,-0.082010582,-0.256752701,-0.108333333,-0.75,0.46608187100000004,0.36487211799999997,-0.815873016,0.27075702100000004,-0.111111111,0.064646465,-0.316666667,0.055555556,-0.26043956,1880.5524537528447,0
2006079,2006,79,1181,1301,0,0,0.126793494,-0.024691357999999997,-0.034393467000000004,0.04365079400000001,-0.125110522,0.45886939600000004,0.312154108,-0.057997558,0.082958521,0.16969697,-0.242822967,0.244949495,-0.33888888899999997,-0.16766381800000002,1883.8005651478481,1
2006082,2006,82,1181,1207,0,0,0.062329659,0.091630592,0.08689279,-1.920634921,-0.811111111,0.229100529,0.125864198,0.260150525,0.10629587800000001,0.20923076899999998,-0.12581699300000002,0.047619048,-1.083333333,-0.08730158699999999,1889.7012991320894,0
2006087,2006,87,1181,1439,1,0,0.12038633900000001,0.022222222000000003,-0.14946236599999999,0.394444444,0.076551227,0.228835979,-0.027148331,-0.006475006,0.296278918,0.33796296299999995,0.39382055899999996,-1.25,0.11666666699999999,0.073809524,1873.0250230920221,1
2006089,2006,89,1181,1438,0,0,0.13743870800000002,0.155533833,-0.166188933,0.22895622899999998,-0.016347687,-0.434126984,-0.40825396799999997,-0.78042328,0.235836627,0.292250233,0.041394336000000004,0.063492063,0.48593073600000003,-0.103592314,1875.639768046956,1
2006093,2006,93,1130,1181,1,0,0.094814837,-0.017716048999999998,-0.23194975,0.043290043,-0.19747151,0.235076253,0.12719298199999998,-0.48397435899999997,0.23596027100000003,-0.46153846200000004,0.257528011,-0.24242424199999998,0.444444444,-0.115789474,1878.9792965333263,0
2006096,2006,96,1181,1199,0,1,0.030995812999999997,-0.072434018,-0.062521853,0.420634921,0.27997365,-0.314583333,-0.438528139,0.05952381,0.09594017099999999,0.065079365,0.163986355,-0.08095238099999999,-0.13888888900000002,-0.094246032,1885.959338516935,1
2006099,2006,99,1181,1314,1,0,0.06187164,0.059552042,-0.056591337,-0.188311688,-0.162301587,-0.052777778,0.068253968,-0.9255050509999999,-0.113585434,-0.11237373699999999,-0.55258467,0.252380952,0.20299145300000002,-0.020740741,1888.7760469960126,1
2006103,2006,103,1181,1268,1,0,0.112757994,-0.109961686,-0.142387779,0.5226495729999999,0.419332001,0.375942685,0.19065656600000003,-0.164672365,0.275213675,0.195291495,0.241045752,-0.23809523800000001,0.200396825,-0.18391608399999998,1896.4670444314409,1
2006106,2006,106,1181,1448,0,0,0.117729474,-0.061728395,-0.16969947600000002,0.022486772000000002,0.019684628,0.360601588,0.226873065,-0.325341325,0.258689459,0.005952381,0.044566545,-0.5474358970000001,0.21111111100000002,-0.258382066,1900.6730825897703,1
2006111,2006,111,1181,1274,0,0,0.17197663600000002,0.05643315,-0.16654398199999998,0.475529101,0.06862745099999999,0.038862307,0.154589372,-0.40740740700000005,0.303502598,0.39766214200000005,0.278991597,-2.547619048,0.15,-0.144444444,1905.3271281496984,1
2006114,2006,114,1181,1210,1,0,0.071007618,-0.023426382000000003,-0.103420501,-0.46666666700000003,-0.550824176,0.418991956,0.435693936,-0.015384615,0.064393939,0.151260504,-0.293209877,-0.222222222,-1.2,-0.522136971,1908.0722626815846,1
2006117,2006,117,1181,1396,1,0,0.099621192,-0.039337474,-0.211453169,0.351010101,0.089388089,-0.070054945,-0.091666667,0.037851038,0.305502137,0.494736842,0.24537037,-1.544444444,0.13888888900000002,-0.341812865,1911.1468683931305,1
2006121,2006,121,1181,1199,0,0,0.074391063,-0.026334776,0.016577778999999997,-0.420634921,-0.456944444,0.292592593,0.22643631399999997,0.126672891,0.032279315,0.067564103,-0.264705882,0.116402116,-1.3055555559999998,-0.242272348,1914.1311028377959,0
2006124,2006,124,1181,1314,1,0,0.059974747,-0.075105898,-0.063791127,-0.420634921,-0.453022876,0.382066277,0.35143631399999997,0.040700041,0.11028443,-0.054607842999999996,-0.147058824,-0.056216931,-0.7222222220000001,-0.279309385,1896.8571084286202,0
2006130,2006,130,1181,1274,2,0,0.051368807999999995,-0.152625153,-0.142039986,-0.512820513,-0.203463203,0.460812357,0.39810823799999995,-0.06329365099999999,-0.006864989,-0.097883598,0.062319625,-0.45,-0.313492063,-0.199074074,1885.0555137789304,1
2006131,2006,131,1181,1448,2,0,0.177296371,0.051837607,-0.11271634900000001,0.083333333,-0.24823684399999998,0.42126436799999994,0.386363636,-0.5098162070000001,0.12599206300000002,0.100877193,-0.577777778,0.494708995,0.345238095,-0.232247285,1888.0792890029466,1
2006132,2006,132,1130,1181,2,0,0.080302267,-0.080512821,-0.10843367699999999,0.187912088,0.152963458,0.148989899,0.010526316,-0.692307692,-0.072310406,-0.524475524,-0.14319014300000002,0.191438191,0.056878307,-0.146560847,1893.1496764277397,0
2006136,2006,136,1181,1380,2,0,0.116526836,-0.090592885,0.01853531,0.26984127,0.269252874,0.46463560299999995,0.381457431,-0.10855615,-0.14782748099999998,0.0625,-1.013888889,0.32962963,-1.0185185190000001,-0.41627451,1900.8116646911003,1
2006138,2006,138,1181,1203,2,0,0.217741546,0.143928036,-0.20211280899999998,0.147619048,-0.041993464,0.29668616,0.207894737,-0.553030303,0.16178289199999998,0.292696193,-0.06871345,-0.58989899,-0.525974026,-0.468137255,1902.2417921108452,1
2006143,2006,143,1181,1261,2,0,0.09093915300000001,-0.015307918,-0.047560655,-0.611111111,-1.1335784309999999,0.319388214,0.39532520299999996,0.095166272,0.056749075999999996,-0.183496732,-0.1875,-0.06547619,-0.505555556,-0.28677903899999996,1908.3554113805897,0
2007013,2007,13,1162,1181,0,0,0.221893815,0.20275862100000003,-0.169344333,0.252645503,-0.027544351,0.195833333,0.227183705,-0.875,0.17184265,0.340686275,-0.098412698,0.25106837600000004,0.7666666670000001,-0.256811146,1894.3650085122626,0
2007014,2007,14,1181,1204,0,0,0.234877367,0.111111111,-0.10250087599999999,-0.355555556,-0.747058824,0.608518045,0.50626886,-0.212121212,0.093074409,0.256944444,-0.304029304,0.12983683,0.063492063,-0.257889823,1895.1101884460954,1
2007017,2007,17,1181,1422,0,0,0.188357943,0.187211538,0.020355599999999998,-0.15555555599999998,-0.19028340100000002,0.23968254,0.30143790800000003,0.199439776,0.22870140600000002,0.292815372,-0.068958819,0.25,0.074074074,-0.298251331,1897.6710507493578,1
2007021,2007,21,1102,1181,2,0,0.118913381,0.11377576699999999,0.000490196,-0.268518519,-0.629606625,0.131326644,0.012962963000000001,0.44629629600000004,0.39826839799999997,-0.013756613999999999,0.23391812899999997,-0.46428571399999996,-0.80952381,0.021043771,1898.5873366280173,0
2007022,2007,22,1181,1266,2,0,0.11965537,0.17408602199999998,0.002166121,-0.444444444,-0.9460784309999999,0.030499325,0.266304348,0.031674207999999995,0.001066391,0.024836601,-0.35416666700000005,-0.056818182,-0.061111110999999996,-0.093796583,1903.1724588953064,0
2007026,2007,26,1172,1181,0,0,0.18939135399999998,0.08,-0.193349031,-0.111111111,-0.6175,0.505928854,0.588485222,-0.304584305,0.052292152,0.098611111,-0.27314814800000004,0.4,0.015873016,-0.434697856,1887.8351632048686,0
2007029,2007,29,1181,1231,0,0,0.082134259,-0.246247465,-0.109072733,-1.2936507940000002,-0.403216374,0.645743146,0.569135802,-0.24579124600000002,-0.172619048,-0.127380952,-0.520833333,0.414814815,0.111111111,-0.544444444,1891.076022544626,1
2007033,2007,33,1181,1207,0,0,0.145634526,-0.07589225599999999,0.045897572000000005,0.512698413,0.105772744,0.488835726,0.456666667,0.28571428600000004,-0.031746032,-0.049401579,-0.402327935,0.36243386200000005,-0.988095238,-0.038377193,1895.1215079367678,1
2007037,2007,37,1181,1221,0,0,0.181685674,0.116971917,-0.13752192900000001,-0.107142857,-0.45998677200000004,0.28680361,0.350529101,-0.208333333,0.22341269800000002,0.14871794900000002,-0.082010582,-0.104761905,-0.233333333,-0.24810606100000002,1899.6103117239113,1
2007040,2007,40,1181,1206,0,0,0.103883354,-0.05995116,-0.296470071,0.20370370399999999,-0.228197946,0.527583528,0.531746032,-0.771428571,0.13765182199999998,0.177489177,0.029239766,-0.19047619,0.333333333,-0.241987179,1902.9387883582506,1
2007050,2007,50,1181,1245,0,0,0.075897299,-0.10666666699999999,0.013295173,0.09225589199999999,0.194041868,0.369076797,0.230454545,0.135964912,-0.10168380699999999,-0.113960114,-0.455493308,0.011111111000000002,-0.1,-0.22370623,1907.4178516959182,1
2007052,2007,52,1181,1211,2,0,0.125042991,0.053492063,0.13900281,0.132275132,0.230017567,0.199074074,0.367356798,0.38871912399999997,-0.270305393,0.21378205100000003,-0.8379120879999999,0.435353535,0.083333333,-0.255555556,1911.322441545089,1
2007062,2007,62,1181,1363,0,0,0.21387720300000002,0.130076628,0.02527768,0.533333333,0.274643875,0.257987484,0.149305556,-0.06397306400000001,0.052173912999999995,0.27679738600000003,-0.37003968299999995,0.348148148,0.0,-0.135989011,1919.0031662924146,1
2007064,2007,64,1181,1396,0,0,0.223938224,0.12583182099999998,-0.044088065,0.125,-0.126473064,0.376615721,0.319319319,0.287179487,0.28348704399999997,0.279411765,-0.10416666699999999,-0.20370370399999999,0.16269841300000001,-0.034798535,1919.3970940592926,1
2007068,2007,68,1181,1439,1,1,0.101401401,0.212716049,0.09379517,-0.4,-0.810606061,-0.21135531100000002,-0.02024536,-0.06127451,-0.149402492,0.014141414,-0.979166667,0.312626263,-0.144444444,0.01899803,1922.031943241776,0
2007072,2007,72,1181,1210,0,0,0.10796224800000001,0.074745035,-0.059699454000000006,0.058333333,-0.22406759899999998,0.036507937000000004,0.082532418,-0.18452381,-0.023476566,-0.03030303,-0.831896552,0.423737374,-0.111111111,0.021176679,1904.5880349413192,0
2007076,2007,76,1181,1274,1,0,0.15106783699999998,0.001915709,-0.09534632,0.229166667,0.211847702,0.403668795,0.403274289,0.222222222,0.26783304399999996,0.152136752,0.133915105,-0.34920634899999997,0.36666666700000006,-0.195331466,1887.9877494380514,1
2007080,2007,80,1181,1448,0,0,0.20355879600000001,0.114426808,-0.060811927,0.27989418,0.15387488300000002,0.240740741,0.018528369,-0.23809523800000001,0.19965943,0.16601307199999998,-0.091666667,0.198268398,0.141666667,-0.158730159,1890.7117197858342,1
2007082,2007,82,1181,1301,1,0,0.20861111100000002,0.268353175,0.21875,0.340488215,0.28968254,-0.37937062899999996,-0.157407407,0.46153846200000004,0.082857143,0.300544662,-0.506410256,0.40317460299999996,-0.11666666699999999,0.006944444,1894.8357625986903,1
2007087,2007,87,1155,1181,0,0,0.12160007699999999,0.019494948999999998,-0.18061284800000002,-0.5555555560000001,-1.31328976,0.540064103,0.273269981,-0.185185185,0.38692192200000003,0.293169793,0.233020745,-0.42619047600000004,-0.43386243399999996,-0.191287879,1899.6635491979894,0
2007090,2007,90,1130,1181,0,0,0.167127414,0.21606116600000003,0.151840231,0.141666667,0.13215641,-0.797385621,-0.42142857100000003,0.105332168,-0.028170595,0.19586530300000002,-0.566329966,0.26984127,-1.5555555559999998,0.066833751,1904.582423108882,0
2007094,2007,94,1181,1438,0,1,0.068074534,-0.035254965,-0.098682504,-0.008333333,-0.384781885,0.240429505,0.15789473699999998,-0.18452381,0.033365539,-0.03030303,-0.572637292,0.355555556,-0.444444444,0.0016835020000000001,1911.5452247158164,0
2007097,2007,97,1181,1199,1,0,0.063381643,-0.047600644000000004,-0.151914085,0.132407407,-0.304567981,0.100217865,0.083333333,-0.14285714300000002,0.104511785,0.051282050999999995,0.026721682000000004,0.253968254,-1.111111111,-0.024074073999999997,1895.071962812873,0
2007100,2007,100,1181,1314,1,0,0.039492754,0.052037037,0.012333226000000001,-0.32592592600000003,-0.25328593,-0.077559913,-0.134210526,-0.03030303,0.034141414,0.14017094,-0.17114367100000002,0.18452381,-1.420634921,-0.005555556,1879.519593958276,0
2007104,2007,104,1181,1268,0,0,0.08462543800000001,0.141203704,0.048752175,-0.481481481,-0.425904977,-0.140740741,-0.452729045,-0.085858586,0.075252525,0.251282051,-0.138736264,0.101190476,-1.142857143,0.068518519,1869.1971286800676,0
2007107,2007,107,1130,1181,1,0,0.184047672,0.324184415,0.206762875,0.257407407,0.139819245,-2.052941176,-0.9787878790000001,0.204899267,0.03482781,0.298039216,-0.49814814799999996,0.284992785,-0.444444444,0.130325815,1854.3644001486316,0
2007111,2007,111,1181,1210,0,0,0.11646239300000001,-0.11259754699999999,-0.402111166,-0.066666667,-0.110500611,0.6152412279999999,0.564628858,-0.8156565659999999,0.214571674,0.02254902,0.13897488800000002,-0.39880952399999997,0.311111111,-0.46685340799999997,1862.9951032724082,1
2007115,2007,115,1155,1181,1,0,0.09720909800000001,-0.01393061,-0.11278679,-0.36111111100000004,-0.67008547,0.430340557,0.339183136,-0.287445887,0.11692307699999999,-0.135353535,-0.069381599,-0.452380952,-1.8055555559999998,-0.189484127,1867.967241589883,0
2007118,2007,118,1181,1385,1,0,0.21607052300000001,0.228815629,-0.0008642410000000001,-0.182539683,-0.36288156299999996,0.12232854900000001,0.11269841300000001,-0.059722222,0.24,0.086004274,-0.20632798600000002,-0.036375661000000004,0.436111111,-0.074185464,1872.7340016467342,1
2007121,2007,121,1181,1268,1,0,0.110802272,0.14338235300000002,-0.016441791,-0.638888889,-0.659798535,0.16980057,-0.147173489,-0.252525253,0.197509579,0.405128205,-0.089285714,-0.208333333,-0.161375661,-0.037037037,1875.4802870429198,0
2007125,2007,125,1181,1314,0,0,0.139442119,0.14338235300000002,-0.016271113,-0.8611111109999999,-0.972619048,0.284776415,0.001322751,-0.27777777800000003,0.17925561,0.439046334,-0.128968254,-0.092592593,0.148148148,-0.082010582,1861.8035927113217,0
2007129,2007,129,1181,1301,2,1,0.10402744400000001,0.09129902,-0.11114290800000001,-0.9722222220000001,-1.074891775,0.34403567399999996,0.342063492,-0.322222222,0.19909688,0.439046334,-0.14980158699999999,0.074074074,0.425925926,-0.25939849600000003,1851.4692105999213,0
2007136,2007,136,1181,1433,2,0,0.081353025,0.039737654,-0.058555542,-0.688888889,-0.762566845,0.257665904,0.17984127,-0.24444444399999998,-0.022486772000000002,0.300584795,-0.340277778,0.431216931,-0.5555555560000001,-0.11742318800000001,1836.533684691111,0
2008004,2008,4,1181,1300,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1823.010271760884,1
2008007,2008,7,1181,1308,0,0,0.178707251,0.058361392000000005,-0.033547215,0.040740741000000004,-0.11869281,0.46214896200000005,0.41009440799999997,-0.20769230800000002,0.045454545,0.021929825,-0.24754902,0.5462962960000001,-0.923809524,-0.34877344899999996,1825.705739753216,1
2008014,2008,14,1181,1343,2,0,0.175642178,0.203174603,0.097756286,-1.111111111,-0.9833333329999999,0.25,0.257018717,0.214285714,0.079694889,0.016666667,-0.40598290600000003,0.355555556,0.011111111000000002,-0.066666667,1830.1676177412576,1
2008015,2008,15,1181,1228,2,0,0.140361953,0.10882984400000001,-0.08611216199999999,0.028571429,-0.054761905,-0.087187666,-0.117241379,-1.240740741,-0.049018843,0.111111111,-0.485470085,0.26388888899999996,0.40833333299999997,-0.35109624700000003,1831.9775622921532,1
2008016,2008,16,1181,1266,2,0,0.118647183,0.112943528,-0.084812715,-0.542857143,-0.936868687,0.297619048,0.257936508,-0.40361991,0.17025641,0.10826210800000001,-0.225,-0.37037037,-0.111111111,-0.399896801,1840.844360750612,1
2008020,2008,20,1181,1184,0,0,0.306054283,0.37173265200000005,0.04094045,0.111111111,-0.418518519,-1.027777778,-0.37777777799999995,0.10755910800000001,0.29220679,0.354357298,-0.109106099,-0.16269841300000001,0.472222222,-0.14745671,1848.2220832720693,1
2008022,2008,22,1181,1458,0,0,0.207629323,0.115973409,-0.021064021000000002,0.468975469,-0.019794585,0.31408199600000003,0.215277778,-0.327339327,0.024742498999999998,-0.032234432,-0.267676768,0.065656566,0.47619047600000003,-0.38463005299999997,1850.4928782337665,1
2008026,2008,26,1172,1181,1,0,0.071042618,-0.099417989,-0.305706162,0.16025641,-0.331899984,0.493650794,0.491091954,-0.35281385299999996,0.235391705,-0.014245013999999999,0.239215686,-0.95,-0.061111110999999996,-0.30099206300000003,1859.803072295748,0
2008033,2008,33,1181,1276,0,0,0.210978836,0.21606775600000003,0.028098023,0.10185185199999999,-0.18429406899999998,0.164935065,0.17844667399999997,0.113060429,0.175816993,0.395860566,-0.273544974,-0.41666666700000005,-0.615079365,-0.32034632,1865.2644501415407,1
2008042,2008,42,1107,1181,0,0,0.195548606,-0.083416456,-0.117260701,0.36111111100000004,0.07160493799999999,0.7429083459999999,0.772374847,-0.22979798,-0.075757576,0.098845599,-0.935449735,-0.025,0.566666667,-1.119444444,1869.2174011159598,0
2008045,2008,45,1181,1338,2,1,0.032763682999999995,-0.0019290120000000001,-0.027771512,-0.21666666699999998,-0.295900178,0.13746129999999998,0.022222222000000003,-0.055555556,-0.024867725,0.117171717,-0.200181159,0.505291005,-0.522222222,-0.067820013,1871.8063398910604,0
2008062,2008,62,1165,1181,0,0,0.17144332899999998,0.178431373,0.0007807539999999999,-0.444444444,-0.265540016,0.27962963,0.340201465,0.25210084,0.197763071,0.33938455799999995,0.029691877000000002,0.038095238,0.144444444,-0.3151341,1861.7561976420423,0
2008065,2008,65,1181,1396,1,0,0.135722335,0.097259358,-0.020095645,0.185185185,-0.12770562800000002,0.146666667,-0.005854241,-0.12121212099999999,0.16587301599999998,0.19047619,-0.172649573,0.160606061,-0.988888889,-0.140007628,1863.5504877515666,1
2008069,2008,69,1181,1438,0,0,0.20893095600000003,0.217293233,0.011437908,0.279411765,0.109182099,0.005316321,-0.223776224,-0.314814815,0.191360153,0.358802309,-0.11401098900000001,0.279202279,0.327777778,0.0,1866.4112637601672,1
2008072,2008,72,1181,1199,1,0,0.121457034,0.11306471300000001,-0.009411961,0.28571428600000004,0.09301587300000001,-0.009379509,0.09021804900000001,-0.003663004,0.076388889,0.18012477699999999,-0.008403361,-0.037037037,-0.41666666700000005,-0.099114332,1871.65863083704,1
2008075,2008,75,1155,1181,0,0,0.09358594099999999,-0.019399641999999998,-0.081884745,0.125,-0.145268542,0.35174603200000004,0.156500489,-0.481146305,-0.00952381,0.081203008,-0.256944444,-0.134920635,-1.8666666669999998,-0.135893092,1876.5699204296495,0
2008080,2008,80,1181,1439,1,0,0.132689063,0.161728395,0.077902129,0.529040404,0.28801054,-0.270833333,-0.45272435899999997,-0.648148148,-0.005997001,0.24632352899999999,-0.40712796,0.47619047600000003,-0.35,0.131339031,1882.3962266786054,1
2008083,2008,83,1181,1268,1,0,0.076032541,0.021833238999999997,0.087622855,0.229497354,0.11452241699999999,0.152777778,0.062754588,0.261904762,-0.052863803,-0.666666667,-0.40888523200000004,0.322510823,-0.75,-0.06484962400000001,1886.6291516969402,1
2008087,2008,87,1181,1301,0,0,0.159622472,0.18398268399999998,0.113891286,0.251515152,0.12914862900000001,0.001190476,-0.020757021,-0.261904762,-0.177696078,0.022727273,-0.6508838379999999,0.45021645,0.45833333299999995,-0.009365079,1892.3339216277282,1
2008089,2008,89,1181,1274,0,0,0.11944150099999999,-0.021919355,0.101395963,-0.011655012,-0.09266862199999999,0.4143854,0.34590011600000004,0.33888888899999997,-0.044858523,-0.071428571,-0.560606061,0.346560847,-1.4583333330000001,-0.144444444,1897.3539223927123,1
2008093,2008,93,1181,1314,1,0,0.090009983,0.132616487,-0.116724072,0.301587302,-0.13725490199999998,-0.435897436,-0.237050961,-0.805555556,0.05952381,0.17968668899999998,-0.073863636,0.26666666699999997,0.40079365100000003,-0.103034056,1900.710648678874,1
2008096,2008,96,1130,1181,0,0,0.152931219,0.15178571400000002,0.17179846199999999,0.17037037,0.29178744,-0.042063492,-0.013517528000000001,0.125,-0.30639730600000004,0.171117131,-1.141558442,0.303030303,-0.013888889,-0.264745196,1911.844438581122,0
2008100,2008,100,1181,1268,0,0,0.08809890599999999,-0.077200577,0.019436609,0.5343406589999999,0.351701904,0.252777778,0.211877395,-0.11904761900000001,-0.120836153,-0.5277777779999999,-0.52610135,0.43044733,-0.3,-0.097587719,1916.7624912927986,1
2008104,2008,104,1181,1448,0,0,0.063192268,-0.000440917,0.014473129,-0.05,-0.374183007,0.17079463399999997,-0.022222222000000003,0.04444444400000001,0.000429894,-0.054545455,-0.187681159,0.296957672,-0.41111111100000003,-0.10207231,1922.4534716312276,0
2008107,2008,107,1181,1274,0,0,0.05829536,0.058201058,-0.028537623999999998,-0.583333333,-0.9833333329999999,0.18921568600000002,0.10743295,-0.048484848,0.14339285699999998,-0.12121212099999999,-0.035507246,0.106481481,0.672222222,-0.201825397,1906.4248686441501,0
2008110,2008,110,1181,1385,0,0,0.253843725,0.334193548,0.125085441,0.330639731,0.17314439899999998,-0.571479501,-0.7534255870000001,0.081481481,0.13688610199999998,0.420922215,-0.19305555600000002,0.038888888999999996,-0.14285714300000002,0.073976608,1889.8038891902445,1
2008114,2008,114,1181,1210,0,0,0.093987225,-0.024320987999999998,-0.005937781,-0.4,-0.184294872,0.37678587700000005,0.304301075,0.083130904,0.022584541,-0.12121212099999999,-0.527751196,0.16984127,-1.222222222,-0.33740179600000003,1892.2266161298805,1
2008117,2008,117,1181,1301,1,0,0.125399346,0.058762286,0.171975917,-0.16269841300000001,0.024265645,0.261170848,0.336738586,0.34179894200000005,-0.264819245,-0.605555556,-1.1523809520000001,0.49564270200000005,-0.75,-0.23905723899999998,1895.883222983878,1
2008121,2008,121,1181,1438,1,0,0.072633091,0.119485294,-0.06410883,0.12210012199999999,-0.131419234,-0.297758285,0.012148962,-0.194444444,0.083333333,0.240740741,0.054232804,-0.5166666670000001,-0.150793651,0.06127451,1900.0308356248754,1
2008124,2008,124,1181,1314,1,0,0.08787689,0.12070105800000001,-0.048739644000000006,-0.7777777779999999,-1.483333333,0.18333333300000001,0.21102269399999998,-0.165945166,0.16468137300000002,-0.086247086,-0.090133779,0.101190476,0.638888889,-0.23555555600000003,1903.8420084048362,0
2008130,2008,130,1181,1210,2,0,0.117035965,-0.0008134389999999999,-0.06171376,-0.233333333,0.0875,0.42870736299999995,0.431461569,0.018803419,0.10889694,0.19095719100000003,-0.37008547,0.5,-1.3492063490000001,-0.15700129999999998,1895.3043457891583,1
2008131,2008,131,1155,1181,2,0,0.054946098,0.13178480199999998,-0.056643625,-0.5694444439999999,-1.127777778,-0.004166667,0.172375351,-0.314093314,0.10625746,0.036858973999999996,-0.040133779,0.176190476,0.6166666670000001,-0.102619048,1899.4867673704462,1
2008136,2008,136,1125,1181,2,0,0.044505743,0.037179487000000004,-0.11312326199999999,-0.095238095,-0.17887445899999999,-0.7958333329999999,-0.474747475,-0.174603175,0.185739887,-0.1,0.10416666699999999,0.094276094,0.275,-0.15768611400000002,1885.4781980197672,0
2008138,2008,138,1181,1452,2,0,0.078536699,0.162411583,0.033730158999999996,-0.302777778,-0.922222222,-0.070833333,0.004459309,0.067724868,0.184878149,0.190705128,0.048433048,-0.6571428570000001,0.477777778,-0.063644689,1889.0703885262526,0
2009007,2009,7,1181,1342,0,0,0.285691675,0.309040223,0.04322089900000001,-0.9722222220000001,-1.12345679,0.36111111100000004,0.21902852,0.114814815,0.278897849,0.303174603,-0.151674641,0.24603174600000002,0.42222222200000004,-0.449494949,1876.0963701039072,1
2009008,2009,8,1181,1204,0,0,0.273362881,0.168199856,-0.179853972,0.365656566,-0.087719298,0.446243815,0.371231527,-0.31759259300000003,0.329365079,0.30976431,-0.073529412,-0.166666667,0.175,-0.223290598,1876.9493783623568,1
2009013,2009,13,1181,1348,0,0,0.065264567,0.041666667000000004,0.037777406,-0.095156695,0.054206027999999996,-0.050785065,0.048759019,-0.02732684,-0.08786164199999999,0.106349206,-0.263257576,0.166666667,-1.155555556,-0.118518519,1879.2639770001438,1
2009017,2009,17,1181,1356,2,0,0.17548639100000002,-0.074303406,-0.3021095,0.097222222,-0.393347622,0.489964749,0.448765432,-0.5462962960000001,0.22938137100000003,-0.029761905,0.028282828,0.325,0.0,-0.362130073,1882.7668026347399,1
2009018,2009,18,1181,1276,2,0,0.24234574399999997,0.22528180399999997,-0.032096172,-0.346296296,-0.551461988,0.39285714299999996,0.297720798,-0.055555556,0.139855072,0.020833333,-0.178240741,0.082671958,-0.088888889,-0.147712418,1888.505723137936,1
2009020,2009,20,1181,1285,0,0,0.21047117699999998,0.12413793099999999,-0.048643555,-0.46666666700000003,-0.47811447799999995,0.649411765,0.466238472,0.138047138,0.310587262,-0.16883116899999998,-0.353174603,0.305555556,0.194444444,-0.332761438,1891.665195952679,1
2009025,2009,25,1181,1182,0,0,0.11022432199999999,0.126493429,-0.002676563,-0.12121212099999999,-0.204924705,0.078804348,0.08283552400000001,-0.29002849,0.045,0.254057604,-0.23239723199999998,0.10202020199999999,-0.38888888899999996,0.020885547,1893.125269773968,1
2009029,2009,29,1181,1345,1,0,0.115335246,-0.063992674,-0.159642401,-0.477777778,-0.333667781,0.478317253,0.46289343200000005,-0.10239651400000001,0.197012138,0.043740573,0.061111110999999996,-0.07777777799999999,-0.035714286,-0.453373016,1894.735980573331,1
2009033,2009,33,1181,1276,0,0,0.076424989,0.06542882400000001,-0.005817864,-0.025,-0.7555555559999999,0.14144736800000002,0.15942029,0.051851852000000004,0.119267289,0.137914781,0.018518519,-0.8,-0.18888888899999998,-0.099358974,1900.4238079374777,0
