,Season,Daynum,team1,team2,Wloc,Numot,score_diff,fgm_diff,fga_diff,fgm3_diff,fga3_diff,ftm_diff,fta_diff,or_diff,dr_diff,ast_diff,to_diff,stl_diff,blk_diff,pf_diff,WorL,AdjustO_Diff,AdjustD_Diff,# of Wins_Diff,SOS_DIF,LUCK_DIF,Years Since 2016,Tournament Game
102,2005,144,1181,1277,N,0,0.12658227800000002,0.17857142899999998,0.212121212,-0.333333333,-0.6,0.1,-0.041666667000000004,0.41176470600000004,-0.086956522,0.307692308,-0.352941176,0.14285714300000002,-2.0,0.0,0,,,18,,,2,0
103,2006,14,1131,1181,H,0,0.26153846199999997,0.0,0.17857142899999998,0.5,0.294117647,0.833333333,0.814814815,0.307692308,-0.625,-0.857142857,-1.454545455,0.5625,-0.25,-1.0,0,20.1,-17.5,20,15.66,0.044000000000000004,2,0
104,2006,16,1181,1371,H,0,0.5638297870000001,0.611111111,0.017857143,0.727272727,0.42105263200000004,0.071428571,0.05,-0.333333333,0.5,0.739130435,-0.2,-0.222222222,0.0,-0.166666667,1,-13.4,1.2,-5,-14.02,0.045,2,0
105,2006,19,1172,1181,H,0,0.34117647100000004,0.28125,0.033333333,0.818181818,0.590909091,0.153846154,0.333333333,-0.2,0.16,0.352941176,-0.5,0.333333333,0.833333333,-0.26666666699999997,0,8.7,-9.1,13,1.77,0.08199999999999999,2,0
106,2006,23,1180,1181,N,0,0.12658227800000002,0.0,-0.218181818,-0.75,-0.294117647,0.590909091,0.482758621,-1.428571429,0.0,-0.181818182,-0.4,0.166666667,-0.5,-0.375,0,12.4,-2.3,12,1.87,0.069,2,0
107,2006,25,1181,1272,N,0,0.042253520999999995,-0.076923077,-0.288461538,-0.166666667,-0.846153846,0.5,0.46153846200000004,-0.727272727,0.08,0.066666667,-0.076923077,-0.111111111,-0.75,-0.5,1,-13.4,1.4,-13,-4.16,-0.09699999999999999,2,0
108,2006,30,1181,1231,A,0,0.10526315800000001,0.0,-0.052631579000000005,0.625,0.38888888899999996,0.272727273,0.066666667,0.0,0.115384615,0.35,0.15,0.0,0.666666667,-0.3125,1,6.9,-4.6,9,3.12,0.035,2,0
109,2006,34,1181,1439,H,0,0.025641026,-0.222222222,-0.10526315800000001,0.5555555560000001,0.47619047600000003,0.5,0.409090909,-0.1,-0.13636363599999998,0.0,0.125,0.166666667,0.5555555560000001,-0.10526315800000001,1,3.6,-2.7,9,1.35,0.07400000000000001,2,0
110,2006,37,1181,1335,H,0,0.178082192,0.041666667000000004,-0.1875,-0.28571428600000004,-0.1,0.6190476189999999,0.5555555560000001,-1.142857143,0.045454545,-0.166666667,-0.5,0.470588235,0.4,-0.05,1,11.1,-6.0,16,4.31,0.196,2,0
111,2006,40,1181,1400,N,0,0.316326531,0.125,-0.016949153,0.692307692,0.434782609,0.583333333,0.48,-0.333333333,0.166666667,0.5,-1.125,0.363636364,0.7142857140000001,-0.1875,1,13.7,-4.2,15,2.07,0.061,2,0
112,2006,48,1181,1434,H,0,0.257142857,0.028571429,-0.15,0.666666667,0.25,0.655172414,0.567567568,-0.25,0.115384615,0.272727273,-0.25,0.363636364,0.6,-0.35,1,-1.9,6.9,-5,-3.14,-0.024,2,0
113,2006,51,1181,1385,H,0,0.183098592,0.074074074,-0.090909091,0.6,0.533333333,0.4,0.23809523800000001,-1.0,0.148148148,0.42105263200000004,-0.214285714,0.28571428600000004,0.6,-0.058823529000000006,1,8.9,-3.5,11,3.99,0.08,2,0
114,2006,61,1181,1422,A,0,0.32038835,0.212121212,0.035087718999999996,0.5,0.260869565,0.46428571399999996,0.310344828,0.333333333,0.444444444,0.235294118,-0.214285714,0.46153846200000004,-0.333333333,-0.41176470600000004,1,3.9,-1.5,8,0.94,0.057,2,0
115,2006,63,1137,1181,H,0,0.4,0.454545455,0.066666667,-0.6,-0.05,0.41176470600000004,0.304347826,-0.181818182,0.310344828,0.523809524,-0.615384615,0.46666666700000003,0.8,-0.533333333,0,12.4,-2.3,12,1.87,0.069,2,0
116,2006,69,1181,1448,A,0,0.21686747,0.10344827599999999,-0.115384615,0.8,0.517241379,0.0,-0.133333333,-1.0,0.052631579000000005,0.125,0.0,0.46153846200000004,-0.25,0.055555556,1,8.7,-9.1,13,1.77,0.08199999999999999,2,0
117,2006,72,1181,1268,H,0,0.31168831199999997,0.25925925899999996,-0.032258065,0.545454545,0.5,0.26666666699999997,0.3,-0.571428571,0.0,0.6315789470000001,-0.428571429,0.5,0.2,-0.333333333,1,8.5,-6.0,14,1.08,0.087,2,0
118,2006,75,1155,1181,A,0,0.113636364,-0.214285714,-0.291666667,-0.2,-0.5,0.7666666670000001,0.405405405,-1.0,0.166666667,0.46666666700000003,-0.272727273,0.2,0.166666667,-0.14285714300000002,0,14.6,-5.9,19,2.83,0.145,2,0
119,2006,79,1181,1301,H,0,0.158536585,-0.074074074,0.06779661,0.75,0.5862068970000001,0.42105263200000004,0.37037037,0.166666667,-0.130434783,0.3,-0.636363636,0.5,-0.6,-0.222222222,1,10.6,-5.4,13,3.73,0.098,2,0
120,2006,82,1181,1207,H,0,0.034090908999999996,0.060606060999999996,-0.11320754699999999,-0.428571429,-0.333333333,0.111111111,0.16,-0.222222222,0.22727272699999998,0.52,0.058823529000000006,-0.222222222,-0.25,-0.095238095,0,8.9,-3.5,11,3.99,0.08,2,0
121,2006,87,1181,1439,A,0,0.160493827,0.066666667,-0.066666667,0.333333333,0.55,0.38888888899999996,-0.095238095,-0.181818182,0.303030303,0.375,0.41176470600000004,-1.5,-0.4,0.166666667,1,3.9,-1.5,8,0.94,0.057,2,0
122,2006,89,1181,1438,H,0,0.22891566300000002,0.222222222,-0.1875,0.545454545,0.473684211,0.047619048,0.08,-1.285714286,0.260869565,0.47619047600000003,-0.111111111,0.333333333,0.636363636,-0.047619048,1,8.5,-6.0,14,1.08,0.087,2,0
123,2006,93,1130,1181,A,0,0.023809524,-0.28,-0.163636364,-0.428571429,-0.0625,0.6333333329999999,0.6315789470000001,-0.076923077,-0.095238095,-0.846153846,-0.14285714300000002,0.272727273,0.7777777779999999,-0.4,0,8.7,-9.1,13,1.77,0.08199999999999999,2,0
124,2006,96,1181,1199,H,1,0.010204082,-0.433333333,-0.323076923,0.666666667,0.52173913,0.65625,0.727272727,-0.571428571,-0.208333333,0.095238095,-0.10526315800000001,-0.1,0.75,-0.8125,1,-1.9,6.9,-5,-3.14,-0.024,2,0
125,2006,99,1181,1314,A,0,0.045454545,0.066666667,-0.133333333,0.363636364,0.23809523800000001,-0.2,-0.2,-1.875,-0.2,0.0,-0.294117647,0.35714285700000004,0.166666667,0.12,1,-7.5,20.3,-7,-20.11,0.121,2,0
126,2006,103,1181,1268,A,0,0.082474227,-0.1,-0.161290323,0.583333333,0.583333333,0.25,0.03030303,-0.538461538,0.3,0.117647059,0.176470588,0.28571428600000004,0.333333333,-0.13636363599999998,1,14.8,-12.0,9,17.13,-0.048,2,0
127,2006,106,1181,1448,H,0,0.244680851,0.222222222,-0.112903226,0.428571429,0.526315789,0.222222222,-0.10526315800000001,-1.857142857,0.153846154,0.47619047600000003,-0.46153846200000004,0.307692308,0.333333333,0.052631579000000005,1,10.3,-13.7,6,16.41,-0.078,2,0
128,2006,111,1181,1274,H,0,0.225806452,-0.192307692,-0.423076923,0.857142857,0.5,0.6333333329999999,0.5,-1.111111111,0.23076923100000002,0.235294118,0.294117647,-0.5,0.25,-0.6,1,4.5,7.2,0,-8.63,0.052000000000000005,2,0
129,2006,114,1181,1210,A,0,0.094594595,-0.071428571,0.033333333,0.5,0.615384615,0.529411765,0.576923077,0.153846154,-0.181818182,-0.117647059,-0.75,0.333333333,-1.5,-0.46666666700000003,1,1.0,-4.9,-1,3.95,-0.08199999999999999,2,0
130,2006,117,1181,1396,A,0,0.10666666699999999,-0.304347826,-0.469387755,0.166666667,0.14285714300000002,0.807692308,0.725,-0.14285714300000002,0.40625,0.42105263200000004,0.333333333,-1.333333333,-0.333333333,-0.933333333,1,-0.6,9.1,5,-14.6,0.14,2,0
131,2006,121,1181,1199,H,0,0.0625,-0.318181818,-0.049180327999999995,-0.5,-0.4375,0.666666667,0.56097561,0.19047619,-0.043478261,-0.625,-0.5,0.428571429,-1.6666666669999999,-0.6315789470000001,0,-2.9,-4.4,2,2.38,-0.015,2,0
132,2006,124,1181,1314,A,0,0.083333333,0.032258065,-0.028985507,-0.333333333,-0.588235294,0.36842105299999994,0.333333333,0.153846154,0.147058824,-0.058823529000000006,0.0,-0.375,-0.25,-0.111111111,0,-8.7,-3.7,-4,1.87,-0.081,2,0
133,2006,130,1181,1274,N,0,0.04938271599999999,-0.076923077,-0.032258065,0.46153846200000004,0.545454545,0.10526315800000001,0.083333333,-0.46666666700000003,-0.36842105299999994,-0.071428571,-0.363636364,0.5,0.25,0.125,1,9.8,-5.7,-3,16.35,-0.099,2,0
134,2006,131,1181,1448,N,0,0.151898734,-0.04,-0.150943396,-0.14285714300000002,-0.086956522,0.6,0.575757576,-1.428571429,-0.166666667,0.0,-1.5,0.5555555560000001,0.0,-0.31578947399999996,1,5.5,-9.4,4,11.8,-0.002,2,0
135,2006,132,1130,1181,N,0,0.025316456,-0.192307692,-0.039215686,0.3,0.294117647,0.45,0.4,-0.166666667,-0.380952381,-0.454545455,-0.363636364,0.444444444,-0.75,-0.27777777800000003,0,7.5,-5.5,2,11.27,-0.075,2,0
136,2006,136,1181,1380,N,0,0.22535211300000002,0.08,-0.26,0.166666667,0.125,0.611111111,0.47619047600000003,-0.7,0.37037037,0.4375,0.19047619,-0.5,0.444444444,-0.75,1,-1.9,-9.6,-1,8.14,-0.040999999999999995,2,0
137,2006,138,1181,1203,N,0,0.173333333,0.0,-0.533333333,0.14285714300000002,-0.117647059,0.444444444,0.473684211,-1.0,0.322580645,0.153846154,0.21052631600000002,-0.8,0.636363636,-0.875,1,17.4,-12.6,17,9.04,-0.054000000000000006,2,0
138,2006,143,1181,1261,N,0,0.126984127,0.24,-0.064516129,-1.0,-2.375,-0.076923077,0.291666667,-0.058823529000000006,0.066666667,0.133333333,-0.0625,-0.25,0.4,-0.117647059,0,2.4,-17.3,10,10.45,0.049,2,0
139,2007,13,1162,1181,H,0,0.494252874,0.448275862,-0.06122449,0.28571428600000004,-0.058823529000000006,0.6,0.594594595,-0.083333333,0.428571429,0.529411765,-0.428571429,0.41666666700000005,0.833333333,-0.526315789,0,0.0,-5.6,2,2.72,-0.069,2,0
140,2007,14,1181,1204,H,0,0.328767123,0.2,-0.28571428600000004,-0.666666667,-1.8333333330000001,0.695652174,0.545454545,-0.272727273,0.352941176,0.25,0.14285714300000002,-0.1,0.857142857,-0.41176470600000004,1,-4.5,-8.0,2,2.05,-0.006999999999999999,2,0
141,2007,17,1181,1422,H,0,0.35526315799999997,0.40625,0.016949153,0.0,-0.5,0.1,0.117647059,-0.058823529000000006,0.423076923,0.473684211,-0.13636363599999998,0.5555555560000001,0.222222222,0.111111111,1,-0.1,-17.2,10,3.54,0.005,2,0
142,2007,21,1102,1181,N,0,0.208333333,0.192307692,0.0,0.25,-0.571428571,0.2,0.222222222,0.7,0.590909091,0.133333333,0.333333333,0.0,-3.0,-0.25,0,4.3,-12.1,7,2.06,-0.122,2,0
143,2007,22,1181,1266,N,0,0.148648649,0.25,0.1,0.0,0.125,-0.2,0.17391304300000002,0.0,-0.21052631600000002,0.0,-1.0,0.454545455,-0.333333333,-0.052631579000000005,0,0.2,-12.3,4,2.28,-0.122,2,0
144,2007,26,1172,1181,H,0,0.36842105299999994,0.24,-0.36170212799999996,0.333333333,-1.0,0.608695652,0.685714286,-0.307692308,0.36666666700000006,0.4375,0.055555556,0.3,0.7142857140000001,-0.526315789,0,-0.4,4.2,-1,-2.88,0.064,2,0
145,2007,29,1181,1231,H,0,0.054545455,-0.4,-0.177777778,0.28571428600000004,0.473684211,0.6190476189999999,0.46666666700000003,-0.181818182,0.0,0.1,-0.0625,0.1,0.333333333,-0.333333333,1,4.6,11.5,-2,-1.7,0.099,2,0
146,2007,33,1181,1207,H,0,0.14516129,-0.222222222,-0.111111111,0.571428571,-0.071428571,0.590909091,0.5,0.071428571,0.19047619,-0.181818182,0.052631579000000005,0.5,0.28571428600000004,-0.052631579000000005,1,-0.6,-8.2,3,3.39,-0.08,2,0
147,2007,37,1181,1221,H,0,0.20689655199999998,0.1,-0.06818181799999999,0.428571429,-0.0625,0.35714285700000004,0.607142857,0.375,0.2,0.2,0.0,-0.7142857140000001,0.2,-0.5625,1,-3.6,-8.9,2,2.04,-0.066,2,0
148,2007,40,1181,1206,H,0,0.228571429,0.115384615,-0.058823529000000006,0.5,0.14285714300000002,0.454545455,0.333333333,-0.7142857140000001,0.0,0.409090909,-0.333333333,0.14285714300000002,0.0,-0.1875,1,-8.8,-0.7,-6,1.22,-0.027000000000000003,2,0
149,2007,50,1181,1245,H,0,0.0875,-0.24,-0.176470588,0.222222222,0.27777777800000003,0.708333333,0.636363636,0.0,0.083333333,-0.111111111,-0.055555556,0.083333333,0.7,-0.529411765,1,0.0,-0.8,-2,3.2,-0.046,2,0
150,2007,52,1181,1211,N,0,0.112903226,-0.15,-0.035714286,0.7777777779999999,0.6521739129999999,0.375,0.47826087,0.214285714,-0.074074074,0.153846154,-0.571428571,0.2,0.0,-0.533333333,1,4.6,11.5,-2,-1.7,0.099,2,0
151,2007,62,1181,1363,H,0,0.267605634,0.20689655199999998,-0.11475409800000001,0.6,0.27777777800000003,0.363636364,0.333333333,-0.363636364,0.2,0.647058824,-0.083333333,0.0,0.0,-0.46153846200000004,1,-4.5,-8.0,2,2.05,-0.006999999999999999,2,0
152,2007,64,1181,1396,H,0,0.243243243,0.172413793,-0.133333333,0.333333333,-0.1875,0.46153846200000004,0.444444444,0.2,0.5,0.588235294,0.4375,-1.166666667,0.571428571,0.0,1,-0.4,4.2,-1,-2.88,0.064,2,0
153,2007,68,1181,1439,A,1,0.028571429,0.148148148,0.24590163899999998,-0.2,-0.181818182,-0.35714285700000004,-0.526315789,-0.125,-0.304347826,-0.090909091,-1.875,0.7333333329999999,-0.5,0.22727272699999998,0,,,6,,,2,0
154,2007,72,1181,1210,H,0,0.146666667,-0.17391304300000002,-0.525,0.375,-0.615384615,0.666666667,0.6,-0.428571429,0.444444444,0.0,0.379310345,0.083333333,0.5,-0.111111111,0,0.0,-0.8,-2,3.2,-0.046,2,0
155,2007,76,1181,1274,A,0,0.255813953,0.172413793,-0.14285714300000002,0.25,-0.071428571,0.434782609,0.3,0.25,0.538461538,0.333333333,0.176470588,-0.571428571,0.0,-0.14285714300000002,1,-8.8,-0.7,-6,1.22,-0.027000000000000003,2,0
156,2007,80,1181,1448,H,0,0.34920634899999997,0.32,0.109090909,0.428571429,0.4,0.333333333,0.1875,0.0,0.185185185,0.647058824,-0.375,0.4,-0.2,0.0,1,0.2,-12.3,4,2.28,-0.122,2,0
157,2007,82,1181,1301,A,0,0.2875,0.53125,0.3,0.375,0.428571429,-1.2727272729999999,-1.0,0.375,0.12,0.529411765,-0.75,0.642857143,0.0,0.333333333,1,30.7,-17.7,24,9.02,-0.039,1,0
158,2007,87,1155,1181,H,0,0.028985507,-0.04,0.050847458,-0.166666667,-0.117647059,0.3125,0.36842105299999994,0.611111111,0.208333333,0.071428571,0.235294118,-0.1,-1.0,-0.454545455,0,7.5,-11.6,7,11.59,0.054000000000000006,1,0
159,2007,90,1130,1181,H,0,0.184210526,0.275862069,-0.035087718999999996,-0.25,-0.545454545,-0.058823529000000006,-0.3,-0.1875,0.518518519,0.25,0.2,-0.333333333,0.333333333,0.095238095,0,22.6,-18.5,22,15.14,0.035,1,0
160,2007,94,1181,1438,H,1,0.028985507,-0.08,-0.016949153,-0.2,-0.35714285700000004,0.41176470600000004,0.4,0.0,-0.04,0.0,-0.222222222,0.25,-1.333333333,-0.111111111,0,8.9,-3.7,11,0.47,0.113,1,0
161,2007,97,1181,1199,A,0,0.014492753999999998,0.111111111,0.08620689699999999,0.222222222,0.058823529000000006,-0.7777777779999999,-0.75,0.0,-0.090909091,0.153846154,-0.076923077,0.428571429,-2.5,0.15,0,1.5,-2.5,4,1.26,0.021,1,0
162,2007,100,1181,1314,A,0,0.075,0.125,-0.032258065,-1.0,-0.46153846200000004,0.133333333,-0.052631579000000005,-0.090909091,0.233333333,0.26666666699999997,-0.214285714,-0.125,-0.428571429,-0.055555556,0,17.7,-19.3,15,17.97,-0.031,1,0
163,2007,104,1181,1268,H,0,0.16438356199999998,0.1875,0.092307692,-0.666666667,-0.875,0.222222222,-0.5555555560000001,-0.166666667,0.083333333,0.333333333,-0.125,0.0,-0.5,0.111111111,0,2.4,2.8,-2,2.36,-0.049,1,0
164,2007,107,1130,1181,A,0,0.101265823,0.352941176,0.316666667,0.222222222,0.333333333,-3.6,-1.636363636,0.571428571,0.052631579000000005,0.35,-0.25,0.545454545,-2.0,0.19047619,0,0.6,3.4,-2,-8.13,-0.03,1,0
165,2007,111,1181,1210,H,0,0.125,-0.260869565,-0.276595745,0.6,0.6190476189999999,0.7894736840000001,0.8275862070000001,-0.363636364,-0.21052631600000002,0.117647059,-0.21052631600000002,0.375,0.2,-0.7142857140000001,1,12.3,-10.8,17,0.59,0.03,1,0
166,2007,115,1155,1181,A,0,0.06944444400000001,-0.08,-0.191489362,0.25,0.066666667,0.41176470600000004,0.17391304300000002,-0.571428571,0.23076923100000002,-0.333333333,0.117647059,-2.0,-3.0,-0.047619048,0,-12.9,14.6,-12,-16.73,-0.057,1,0
167,2007,118,1181,1385,A,0,0.25,0.14285714300000002,-0.08510638300000001,0.28571428600000004,-0.307692308,0.409090909,0.433333333,0.083333333,0.2,0.153846154,-0.25,-0.125,0.375,-0.2,1,0.4,-6.0,1,0.82,-0.034,1,0
168,2007,121,1181,1268,A,0,0.093023256,0.117647059,-0.109375,-0.25,-0.642857143,0.153846154,0.166666667,-0.5,0.275862069,0.615384615,0.071428571,-0.5,0.444444444,-0.166666667,0,-5.8,15.6,-6,-17.37,0.09300000000000001,1,0
169,2007,125,1181,1314,H,0,0.16091954,0.125,-0.031746032,-1.6666666669999999,-1.4,0.47826087,0.39285714299999996,-0.166666667,0.17857142899999998,0.36842105299999994,-0.333333333,0.222222222,0.5,-0.19047619,0,3.4,-10.3,6,4.35,0.013000000000000001,1,0
170,2007,129,1181,1301,N,1,0.058139535,0.03125,-0.192307692,-1.0,-1.181818182,0.4,0.46666666700000003,-0.3,0.14285714300000002,0.333333333,-0.1875,0.5,0.333333333,-0.42105263200000004,0,5.6,-12.3,12,3.09,0.017,1,0
171,2007,136,1181,1433,N,0,0.025,-0.037037037,0.048387097000000004,0.6,0.294117647,-0.10526315800000001,-0.32,-0.26666666699999997,-0.38888888899999996,0.2,-0.5,0.571428571,-2.5,0.25925925899999996,0,7.6,-6.2,8,1.27,0.027999999999999997,1,0
172,2008,4,1181,1300,H,0,0.532786885,0.45,0.12857142900000001,0.588235294,0.344827586,0.6785714290000001,0.606060606,0.42105263200000004,0.516129032,0.5,-0.42105263200000004,0.0,0.6,-0.473684211,1,-2.2,2.0,-4,-0.53,-0.039,1,0
173,2008,7,1181,1308,H,0,0.287356322,0.212121212,0.176470588,0.5,0.333333333,0.428571429,0.3,0.46153846200000004,0.074074074,0.31578947399999996,-0.5,0.75,0.428571429,-0.28571428600000004,1,8.9,-1.0,8,2.64,0.042,1,0
174,2008,14,1181,1343,N,0,0.261904762,0.342857143,0.36,-0.333333333,0.25,0.0,0.0625,0.80952381,0.04,0.333333333,-0.833333333,0.5,0.2,-0.111111111,1,8.6,-5.5,9,2.2,0.036000000000000004,1,0
175,2008,15,1181,1228,N,0,0.1625,0.185185185,-0.404255319,0.28571428600000004,-0.214285714,0.045454545,0.0,-2.833333333,0.25925925899999996,0.083333333,0.076923077,0.0,0.375,-0.21739130399999998,1,8.4,-12.0,12,0.92,-0.049,1,0
176,2008,16,1181,1266,N,0,0.051282050999999995,0.0,-0.09433962300000001,-0.14285714300000002,0.0,0.25,0.25,0.153846154,0.23076923100000002,-0.23076923100000002,0.2,-1.6666666669999999,-0.333333333,-0.647058824,1,4.0,-6.8,6,2.33,-0.003,1,0
177,2008,20,1181,1184,H,0,0.443037975,0.37037037,0.125,0.583333333,0.444444444,0.5,0.666666667,0.454545455,0.1,0.27777777800000003,-0.523809524,0.083333333,0.25,-0.3125,1,-6.0,-2.2,-5,0.24,-0.055999999999999994,1,0
178,2008,22,1181,1458,H,0,0.289156627,0.074074074,-0.064516129,0.666666667,0.4,0.6,0.41666666700000005,-0.384615385,0.10344827599999999,0.2,-0.26666666699999997,0.363636364,0.666666667,0.052631579000000005,1,-7.4,12.2,-13,-1.03,-0.009000000000000001,1,0
179,2008,26,1172,1181,A,0,0.075,-0.107142857,-0.18965517199999998,0.25,0.038461537999999997,0.6,0.45833333299999995,-0.272727273,0.129032258,0.111111111,0.117647059,-0.25,-0.333333333,-0.15,0,8.6,-5.5,9,2.2,0.036000000000000004,1,0
180,2008,33,1181,1276,H,0,0.291666667,0.31578947399999996,0.11842105300000001,0.41666666700000005,0.28571428600000004,-0.090909091,-0.066666667,0.0,0.066666667,0.4,-0.7777777779999999,0.5,-0.75,-0.14285714300000002,1,8.5,-6.8,10,3.24,0.009000000000000001,1,0
181,2008,42,1107,1181,H,0,0.366071429,0.205128205,-0.015625,0.75,0.37037037,0.6190476189999999,0.685714286,-0.333333333,-0.083333333,0.523809524,-1.4444444440000002,0.3,0.2,-1.333333333,0,4.0,-6.8,6,2.33,-0.003,1,0
182,2008,45,1181,1338,N,1,0.015151515,0.0,0.060606060999999996,-0.25,0.0,0.117647059,-0.08,0.4,0.171428571,-0.181818182,0.086956522,0.444444444,0.6,-0.041666667000000004,0,,,16,,,1,0
183,2008,62,1165,1181,H,0,0.17073170699999998,0.066666667,0.090909091,0.0,0.41666666700000005,0.5555555560000001,0.538461538,0.470588235,0.148148148,0.058823529000000006,-0.26666666699999997,0.4,0.6,-0.333333333,0,1.9,-11.1,12,-0.23,0.071,1,0
184,2008,65,1181,1396,A,0,0.133333333,0.045454545,-0.053571429000000004,0.222222222,0.045454545,0.24,0.066666667,-0.636363636,0.033333333,0.14285714300000002,-0.4,0.181818182,-0.8,-0.21739130399999998,1,8.4,-12.0,12,0.92,-0.049,1,0
185,2008,69,1181,1438,H,0,0.25,0.257142857,0.117647059,0.583333333,0.53125,-0.333333333,-0.307692308,0.0,0.041666667000000004,0.545454545,-0.538461538,0.615384615,0.25,0.0,1,5.6,-12.3,12,3.09,0.017,1,0
186,2008,72,1181,1199,A,0,0.183098592,0.115384615,-0.08620689699999999,0.5,0.5,0.214285714,0.263157895,0.14285714300000002,0.3125,0.272727273,0.28571428600000004,-0.444444444,0.0,-0.15,1,-6.0,-2.2,-5,0.24,-0.055999999999999994,1,0
187,2008,75,1155,1181,H,0,0.138297872,-0.0625,-0.06779661,0.375,0.434782609,0.56,0.272727273,-1.0,-0.333333333,-0.2,-0.833333333,0.642857143,0.4,-0.090909091,0,1.9,-11.1,12,-0.23,0.071,1,0
188,2008,80,1181,1439,A,0,0.20731707300000002,0.2,0.08064516099999999,0.666666667,0.39130434799999997,-0.0625,-0.076923077,-0.444444444,0.068965517,0.375,-0.7692307690000001,0.5,-0.8,0.038461537999999997,1,-2.2,2.0,-4,-0.53,-0.039,1,0
189,2008,83,1181,1268,A,0,0.095744681,0.03030303,0.15942029,0.28571428600000004,0.31578947399999996,0.208333333,0.066666667,0.25,-0.22727272699999998,-1.5,-1.0909090909999999,0.642857143,-0.5,0.125,1,23.9,-7.6,16,14.38,0.01,1,0
190,2008,87,1181,1301,H,0,0.215053763,0.24242424199999998,0.21052631600000002,0.5,0.523809524,-0.05,-0.14285714300000002,0.214285714,-0.0625,0.25,-0.583333333,0.454545455,0.25,-0.04,1,19.2,-19.0,21,14.06,0.07,1,0
191,2008,89,1181,1274,H,0,0.16853932600000002,-0.153846154,0.032258065,0.692307692,0.612903226,0.518518519,0.463414634,0.35,-0.086956522,0.14285714300000002,-0.25,0.166666667,0.875,-0.333333333,1,4.2,-7.6,6,8.18,0.095,1,0
192,2008,93,1181,1314,A,0,0.12222222199999999,0.064516129,-0.044776119,0.7142857140000001,0.4,-0.176470588,-0.107142857,-0.75,-0.071428571,-0.058823529000000006,-0.3125,0.666666667,0.28571428600000004,-0.08,1,15.8,-7.1,16,6.84,0.067,1,0
193,2008,96,1130,1181,H,0,0.10989011,-0.03125,0.169014085,0.111111111,0.41666666700000005,0.523809524,0.588235294,0.5,-0.5555555560000001,-0.0625,-2.142857143,0.454545455,-0.333333333,-0.933333333,0,5.7,-3.6,9,-0.83,0.039,1,0
194,2008,100,1181,1268,H,0,0.153846154,-0.166666667,-0.13559322,0.692307692,0.46153846200000004,0.55,0.5,-0.857142857,-0.09677419400000001,0.25,-0.428571429,0.46666666700000003,-0.4,-0.3125,1,13.0,-11.4,12,14.33,0.023,1,0
195,2008,104,1181,1448,H,0,0.149425287,0.035714286,-0.06557377,-0.5,-1.4166666669999999,0.5,0.333333333,0.0,0.21875,-0.181818182,-0.15,-0.125,0.666666667,-0.523809524,0,2.8,-12.2,7,8.15,0.044000000000000004,1,0
196,2008,107,1181,1274,H,0,0.010309278,0.13888888900000002,-0.08064516099999999,-1.0,-1.533333333,-0.05,0.068965517,-0.545454545,0.04,0.0,-0.043478261,0.0,0.75,-0.04,0,7.5,5.1,3,1.07,0.066,1,0
197,2008,110,1181,1385,H,0,0.344827586,0.322580645,0.075757576,0.636363636,0.46153846200000004,0.176470588,0.115384615,0.111111111,0.137931034,0.235294118,-0.26666666699999997,0.083333333,0.571428571,-0.05,1,5.7,-3.6,9,-0.83,0.039,1,0
198,2008,114,1181,1210,H,0,0.180555556,0.04,-0.087719298,-1.0,0.0625,0.636363636,0.612903226,-0.2,0.041666667000000004,0.636363636,-1.1,0.666666667,-1.333333333,-0.625,1,15.3,-17.0,16,15.18,-0.012,1,0
199,2008,117,1181,1301,A,0,0.011363636000000002,-0.21739130399999998,0.120689655,0.428571429,0.517241379,0.161290323,0.21052631600000002,0.2,-0.6315789470000001,-0.066666667,-1.0,0.166666667,0.0,-0.272727273,1,7.0,3.0,3,4.66,0.06,1,0
200,2008,121,1181,1438,A,0,0.18390804600000002,0.176470588,0.106060606,0.46153846200000004,0.321428571,-0.222222222,0.066666667,0.25,0.0,0.222222222,-0.25,0.2,-1.5,0.125,1,15.1,-13.6,16,11.37,0.046,1,0
201,2008,124,1181,1314,A,0,0.103896104,0.1875,0.0,-0.833333333,-1.5,0.1,0.23076923100000002,0.047619048,0.235294118,-0.076923077,-0.076923077,0.428571429,0.5,-0.14285714300000002,0,7.0,-5.6,10,2.31,0.06,1,0
202,2008,130,1181,1210,N,0,0.144578313,0.034482759,-0.127272727,0.3,0.25,0.38888888899999996,0.481481481,-0.076923077,0.17391304300000002,0.222222222,-0.076923077,0.5,0.28571428600000004,-0.10526315800000001,1,-12.6,-0.6,-3,-14.34,-0.05,1,0
203,2008,131,1155,1181,N,0,0.050632910999999996,0.068965517,-0.089285714,0.125,-0.35,-0.0625,0.21739130399999998,-0.444444444,0.043478261,0.1875,0.0,0.1,0.6,-0.125,1,12.0,3.5,3,1.02,-0.013000000000000001,1,0
204,2008,136,1125,1181,N,0,0.013888889,-0.038461537999999997,-0.016949153,-0.28571428600000004,-0.090909091,0.3125,0.272727273,0.28571428600000004,0.107142857,-0.3,0.0625,0.333333333,0.0,-0.222222222,0,17.1,-0.1,16,2.34,0.16,1,0
205,2008,138,1181,1452,N,0,0.081081081,0.23076923100000002,0.19047619,-0.2,-0.916666667,-0.25,-0.434782609,0.6,0.275862069,0.46153846200000004,0.222222222,-2.5,0.333333333,0.076923077,0,6.6,-0.6,12,-0.47,0.158,1,0
